,node,type,generative_count,generative_probability,receptive_count,receptive_probability
2248,1410,-1,2.0,0.4,0.0,0.0
2249,1410,1,3.0,0.6,0.0,0.0
2250,1411,1,1.0,1.0,0.0,0.0
2251,1412,1,1.0,1.0,0.0,0.0
2252,1413,-1,1.0,1.0,0.0,0.0
2253,1414,-1,1.0,1.0,0.0,0.0
2254,1415,-1,1.0,1.0,0.0,0.0
2255,1416,1,227.0,0.930327868852459,38.0,0.9743589743589743
2256,1416,-1,17.0,0.06967213114754098,1.0,0.02564102564102564
2257,1417,1,49.0,0.6049382716049383,0.0,0.0
2258,1417,-1,32.0,0.3950617283950617,0.0,0.0
2259,1418,1,10.0,0.5,0.0,0.0
2260,1418,-1,10.0,0.5,0.0,0.0
2261,1419,1,25.0,0.8928571428571429,39.0,0.975
2262,1419,-1,3.0,0.10714285714285714,1.0,0.025
2263,1420,-1,2.0,0.5,21.0,0.4375
2264,1420,1,2.0,0.5,27.0,0.5625
2265,1421,-1,102.0,0.17435897435897435,57.0,0.23265306122448978
2266,1421,1,483.0,0.8256410256410256,188.0,0.7673469387755102
2267,1422,-1,24.0,0.5714285714285714,0.0,0.0
2268,1422,1,18.0,0.42857142857142855,20.0,1.0
2269,1423,1,1.0,1.0,0.0,0.0
2270,1424,-1,0.0,0.0,1.0,0.034482758620689655
2271,1424,1,0.0,0.0,28.0,0.9655172413793104
2272,1425,-1,13.0,0.16455696202531644,1.0,0.022222222222222223
2273,1425,1,66.0,0.8354430379746836,44.0,0.9777777777777777
2274,1426,1,4.0,0.6666666666666666,0.0,0.0
2275,1426,-1,2.0,0.3333333333333333,0.0,0.0
2276,1427,1,0.0,0.0,1.0,0.08333333333333333
2277,1427,-1,0.0,0.0,11.0,0.9166666666666666
2278,1428,1,0.0,0.0,19.0,0.7916666666666666
2279,1428,-1,0.0,0.0,5.0,0.20833333333333334
2280,1429,1,1.0,1.0,0.0,0.0
2281,1430,1,1.0,1.0,0.0,0.0
2282,1431,-1,1.0,0.3333333333333333,0.0,0.0
2283,1431,1,2.0,0.6666666666666666,0.0,0.0
2284,1432,-1,1.0,0.125,1.0,0.03125
2285,1432,1,7.0,0.875,31.0,0.96875
2286,1433,-1,8.0,0.17391304347826086,0.0,0.0
2287,1433,1,38.0,0.8260869565217391,50.0,1.0
2288,1434,1,1.0,1.0,0.0,0.0
2289,1435,1,4.0,1.0,4.0,0.125
2290,1435,-1,0.0,0.0,28.0,0.875
2291,1436,1,4.0,1.0,0.0,0.0
2292,1437,-1,2.0,1.0,0.0,0.0
2293,1438,-1,0.0,0.0,7.0,0.12280701754385964
2294,1438,1,0.0,0.0,50.0,0.8771929824561403
2295,1439,1,1.0,1.0,0.0,0.0
2296,1440,1,1.0,1.0,0.0,0.0
2297,1441,-1,1.0,1.0,0.0,0.0
2298,1442,-1,0.0,0.0,2.0,0.047619047619047616
2299,1442,1,0.0,0.0,40.0,0.9523809523809523
2300,1443,1,1.0,1.0,0.0,0.0
2301,1444,1,1.0,1.0,0.0,0.0
2302,1445,-1,0.0,0.0,2.0,1.0
2303,1445,1,1.0,1.0,0.0,0.0
2304,1446,1,6.0,1.0,0.0,0.0
2305,1447,-1,4.0,0.3076923076923077,0.0,0.0
2306,1447,1,9.0,0.6923076923076923,0.0,0.0
2307,1448,-1,13.0,0.14942528735632185,0.0,0.0
2308,1448,1,74.0,0.8505747126436781,25.0,1.0
2309,1449,-1,1.0,0.2,1.0,0.037037037037037035
2310,1449,1,4.0,0.8,26.0,0.9629629629629629
2311,1450,1,1.0,1.0,0.0,0.0
2312,1451,-1,25.0,0.24509803921568626,0.0,0.0
2313,1451,1,77.0,0.7549019607843137,101.0,1.0
2314,1452,1,1.0,1.0,0.0,0.0
2315,1453,1,6.0,0.46153846153846156,0.0,0.0
2316,1453,-1,7.0,0.5384615384615384,0.0,0.0
2317,1454,1,0.0,0.0,52.0,1.0
2318,1455,1,1.0,1.0,0.0,0.0
2319,1456,1,1.0,1.0,0.0,0.0
2320,1457,1,25.0,0.8333333333333334,33.0,0.868421052631579
2321,1457,-1,5.0,0.16666666666666666,5.0,0.13157894736842105
2322,1458,1,0.0,0.0,24.0,1.0
2323,1459,1,105.0,0.9210526315789473,0.0,0.0
2324,1459,-1,9.0,0.07894736842105263,0.0,0.0
2325,1460,-1,0.0,0.0,10.0,0.30303030303030304
2326,1460,1,0.0,0.0,23.0,0.696969696969697
2327,1461,1,28.0,0.9655172413793104,12.0,0.27906976744186046
2328,1461,-1,1.0,0.034482758620689655,31.0,0.7209302325581395
2329,1462,1,0.0,0.0,7.0,0.3888888888888889
2330,1462,-1,0.0,0.0,11.0,0.6111111111111112
2331,1463,1,3.0,1.0,0.0,0.0
2332,1464,1,8.0,0.5,49.0,0.9607843137254902
2333,1464,-1,8.0,0.5,2.0,0.0392156862745098
2334,1465,1,22.0,0.9166666666666666,62.0,1.0
2335,1465,-1,2.0,0.08333333333333333,0.0,0.0
2336,1466,1,4.0,1.0,0.0,0.0
2337,1467,1,1.0,1.0,0.0,0.0
2338,1468,1,4.0,1.0,22.0,1.0
2339,1469,1,10.0,1.0,0.0,0.0
2340,1470,1,3.0,1.0,0.0,0.0
2341,1471,1,2.0,1.0,0.0,0.0
2342,1472,1,321.0,0.9042253521126761,67.0,0.9178082191780822
2343,1472,-1,34.0,0.09577464788732394,6.0,0.0821917808219178
2344,1473,1,1.0,1.0,0.0,0.0
2345,1474,-1,0.0,0.0,4.0,0.16666666666666666
2346,1474,1,12.0,1.0,20.0,0.8333333333333334
2347,1475,1,1.0,1.0,0.0,0.0
2348,1476,-1,63.0,0.9264705882352942,11.0,1.0
2349,1476,1,5.0,0.07352941176470588,0.0,0.0
2350,1477,-1,3.0,0.2,1.0,0.04
2351,1477,1,12.0,0.8,24.0,0.96
2352,1478,1,68.0,0.9315068493150684,0.0,0.0
2353,1478,-1,5.0,0.0684931506849315,0.0,0.0
2354,1479,1,108.0,0.6666666666666666,0.0,0.0
2355,1479,-1,54.0,0.3333333333333333,0.0,0.0
2356,1480,1,1.0,1.0,0.0,0.0
2357,1481,-1,0.0,0.0,2.0,0.07142857142857142
2358,1481,1,0.0,0.0,26.0,0.9285714285714286
2359,1482,1,1.0,1.0,0.0,0.0
2360,1483,-1,1.0,0.09090909090909091,0.0,0.0
2361,1483,1,10.0,0.9090909090909091,0.0,0.0
2362,1484,1,4.0,1.0,19.0,1.0
2363,1485,1,1.0,1.0,0.0,0.0
2364,1486,1,73.0,0.9125,59.0,1.0
2365,1486,-1,7.0,0.0875,0.0,0.0
2366,1487,-1,12.0,0.24,1.0,0.011764705882352941
2367,1487,1,38.0,0.76,84.0,0.9882352941176471
2368,1488,-1,3.0,0.07692307692307693,0.0,0.0
2369,1488,1,36.0,0.9230769230769231,0.0,0.0
2370,1489,1,2.0,1.0,0.0,0.0
2371,1490,-1,1.0,1.0,0.0,0.0
2372,1491,1,2.0,1.0,0.0,0.0
2373,1492,1,0.0,0.0,18.0,1.0
2374,1493,-1,2.0,0.16666666666666666,0.0,0.0
2375,1493,1,10.0,0.8333333333333334,33.0,1.0
2376,1494,1,0.0,0.0,173.0,0.8871794871794871
2377,1494,-1,0.0,0.0,22.0,0.11282051282051282
2378,1495,1,2.0,1.0,0.0,0.0
2379,1496,-1,1.0,0.16666666666666666,0.0,0.0
2380,1496,1,5.0,0.8333333333333334,0.0,0.0
2381,1497,1,3.0,1.0,0.0,0.0
2382,1498,1,1.0,1.0,0.0,0.0
2383,1499,1,1.0,1.0,0.0,0.0
2384,1500,-1,0.0,0.0,9.0,1.0
2385,1500,1,1.0,1.0,0.0,0.0
2386,1501,-1,0.0,0.0,6.0,0.14634146341463414
2387,1501,1,3.0,1.0,35.0,0.8536585365853658
2388,1502,1,1.0,1.0,40.0,0.8333333333333334
2389,1502,-1,0.0,0.0,8.0,0.16666666666666666
2390,1503,1,36.0,1.0,0.0,0.0
2391,1504,1,2.0,1.0,39.0,1.0
2392,1505,1,1.0,1.0,0.0,0.0
2393,1506,1,1.0,1.0,0.0,0.0
2394,1507,-1,5.0,0.10416666666666667,0.0,0.0
2395,1507,1,43.0,0.8958333333333334,0.0,0.0
2396,1508,1,0.0,0.0,58.0,0.8285714285714286
2397,1508,-1,0.0,0.0,12.0,0.17142857142857143
2398,1509,1,2.0,1.0,0.0,0.0
2399,1510,-1,1.0,0.2,0.0,0.0
2400,1510,1,4.0,0.8,56.0,1.0
2401,1511,1,0.0,0.0,24.0,1.0
2402,1512,1,1.0,1.0,0.0,0.0
2403,1513,1,0.0,0.0,25.0,0.8620689655172413
2404,1513,-1,0.0,0.0,4.0,0.13793103448275862
2405,1514,1,1.0,1.0,0.0,0.0
2406,1515,-1,0.0,0.0,3.0,0.07894736842105263
2407,1515,1,0.0,0.0,35.0,0.9210526315789473
2408,1516,1,2.0,1.0,43.0,1.0
2409,1517,1,1.0,1.0,0.0,0.0
2410,1518,1,1.0,1.0,0.0,0.0
2411,1519,1,0.0,0.0,6.0,0.75
2412,1519,-1,0.0,0.0,2.0,0.25
2413,1520,1,36.0,0.5454545454545454,50.0,0.9615384615384616
2414,1520,-1,30.0,0.45454545454545453,2.0,0.038461538461538464
2415,1521,-1,4.0,0.4444444444444444,0.0,0.0
2416,1521,1,5.0,0.5555555555555556,38.0,1.0
2417,1522,1,1.0,1.0,0.0,0.0
2418,1523,1,1.0,1.0,0.0,0.0
2419,1524,-1,2.0,0.3333333333333333,6.0,0.18181818181818182
2420,1524,1,4.0,0.6666666666666666,27.0,0.8181818181818182
2421,1525,1,26.0,0.9629629629629629,12.0,0.22641509433962265
2422,1525,-1,1.0,0.037037037037037035,41.0,0.7735849056603774
2423,1526,-1,1.0,1.0,0.0,0.0
2424,1527,1,3.0,1.0,2.0,1.0
2425,1528,1,1.0,1.0,0.0,0.0
2426,1529,1,1.0,1.0,0.0,0.0
2427,1530,1,0.0,0.0,22.0,1.0
2428,1531,1,31.0,0.5636363636363636,0.0,0.0
2429,1531,-1,24.0,0.43636363636363634,0.0,0.0
2430,1532,1,5.0,1.0,0.0,0.0
2431,1533,-1,3.0,0.16666666666666666,0.0,0.0
2432,1533,1,15.0,0.8333333333333334,0.0,0.0
2433,1534,1,1.0,1.0,0.0,0.0
2434,1535,1,0.0,0.0,27.0,1.0
2435,1536,-1,4.0,0.21052631578947367,0.0,0.0
2436,1536,1,15.0,0.7894736842105263,0.0,0.0
2437,1537,1,7.0,0.875,0.0,0.0
2438,1537,-1,1.0,0.125,0.0,0.0
2439,1538,1,2.0,1.0,0.0,0.0
2440,1539,1,1.0,1.0,0.0,0.0
2441,1540,1,2.0,1.0,0.0,0.0
2442,1541,1,2.0,0.6666666666666666,6.0,0.375
2443,1541,-1,1.0,0.3333333333333333,10.0,0.625
2444,1542,-1,0.0,0.0,45.0,0.5555555555555556
2445,1542,1,0.0,0.0,36.0,0.4444444444444444
2446,1543,-1,0.0,0.0,37.0,0.43023255813953487
2447,1543,1,4.0,1.0,49.0,0.5697674418604651
2448,1544,1,2.0,1.0,0.0,0.0
2449,1545,1,1.0,1.0,0.0,0.0
2450,1546,1,2.0,1.0,0.0,0.0
2451,1547,1,1.0,1.0,0.0,0.0
2452,1548,1,9.0,1.0,0.0,0.0
2453,1549,1,1.0,1.0,0.0,0.0
2454,1550,1,6.0,1.0,3.0,0.2727272727272727
2455,1550,-1,0.0,0.0,8.0,0.7272727272727273
2456,1551,1,2.0,1.0,15.0,1.0
2457,1552,-1,1.0,0.3333333333333333,0.0,0.0
2458,1552,1,2.0,0.6666666666666666,18.0,1.0
2459,1553,1,2.0,1.0,0.0,0.0
2460,1554,-1,3.0,0.06,0.0,0.0
2461,1554,1,47.0,0.94,0.0,0.0
2462,1555,1,6.0,1.0,0.0,0.0
2463,1556,-1,17.0,0.15178571428571427,2.0,0.0425531914893617
2464,1556,1,95.0,0.8482142857142857,45.0,0.9574468085106383
2465,1557,1,1.0,1.0,0.0,0.0
2466,1558,1,1.0,1.0,0.0,0.0
2467,1559,-1,1.0,0.25,0.0,0.0
2468,1559,1,3.0,0.75,0.0,0.0
2469,1560,-1,28.0,0.4,1.0,0.020833333333333332
2470,1560,1,42.0,0.6,47.0,0.9791666666666666
2471,1561,1,1.0,1.0,0.0,0.0
2472,1562,1,1.0,1.0,0.0,0.0
2473,1563,1,46.0,0.4946236559139785,77.0,0.9625
2474,1563,-1,47.0,0.5053763440860215,3.0,0.0375
2475,1564,1,7.0,0.7777777777777778,0.0,0.0
2476,1564,-1,2.0,0.2222222222222222,0.0,0.0
2477,1565,1,1.0,1.0,0.0,0.0
2478,1566,1,1.0,1.0,0.0,0.0
2479,1567,1,44.0,0.9361702127659575,54.0,0.9473684210526315
2480,1567,-1,3.0,0.06382978723404255,3.0,0.05263157894736842
2481,1568,1,4.0,1.0,63.0,0.9545454545454546
2482,1568,-1,0.0,0.0,3.0,0.045454545454545456
2483,1569,1,29.0,0.8529411764705882,27.0,1.0
2484,1569,-1,5.0,0.14705882352941177,0.0,0.0
2485,1570,1,1.0,1.0,0.0,0.0
2486,1571,-1,4.0,0.6666666666666666,0.0,0.0
2487,1571,1,2.0,0.3333333333333333,0.0,0.0
2488,1572,1,1.0,1.0,0.0,0.0
2489,1573,1,1.0,1.0,0.0,0.0
2490,1574,1,1.0,1.0,0.0,0.0
2491,1575,1,4.0,0.8,30.0,1.0
2492,1575,-1,1.0,0.2,0.0,0.0
2493,1576,1,0.0,0.0,36.0,0.5714285714285714
2494,1576,-1,0.0,0.0,27.0,0.42857142857142855
2495,1577,1,1.0,1.0,0.0,0.0
2496,1578,-1,2.0,0.3333333333333333,7.0,0.7
2497,1578,1,4.0,0.6666666666666666,3.0,0.3
2498,1579,-1,4.0,0.041666666666666664,27.0,0.23076923076923078
2499,1579,1,92.0,0.9583333333333334,90.0,0.7692307692307693
2500,1580,1,0.0,0.0,59.0,1.0
2501,1581,-1,1.0,0.1111111111111111,0.0,0.0
2502,1581,1,8.0,0.8888888888888888,0.0,0.0
2503,1582,-1,1.0,0.07142857142857142,0.0,0.0
2504,1582,1,13.0,0.9285714285714286,0.0,0.0
2505,1583,1,1.0,1.0,0.0,0.0
2506,1584,1,14.0,1.0,0.0,0.0
2507,1585,-1,0.0,0.0,1.0,0.013157894736842105
2508,1585,1,1.0,1.0,75.0,0.9868421052631579
2509,1586,-1,1.0,0.04,1.0,0.010638297872340425
2510,1586,1,24.0,0.96,93.0,0.9893617021276596
2511,1587,1,1.0,1.0,0.0,0.0
2512,1588,1,1.0,1.0,0.0,0.0
2513,1589,-1,1.0,1.0,0.0,0.0
2514,1590,-1,4.0,0.21052631578947367,1.0,0.014285714285714285
2515,1590,1,15.0,0.7894736842105263,69.0,0.9857142857142858
2516,1591,-1,2.0,0.1111111111111111,4.0,0.18181818181818182
2517,1591,1,16.0,0.8888888888888888,18.0,0.8181818181818182
2518,1592,-1,16.0,0.35555555555555557,0.0,0.0
2519,1592,1,29.0,0.6444444444444445,32.0,1.0
2520,1593,-1,1.0,1.0,0.0,0.0
2521,1594,1,39.0,0.9285714285714286,39.0,1.0
2522,1594,-1,3.0,0.07142857142857142,0.0,0.0
2523,1595,-1,8.0,0.14545454545454545,1.0,0.009900990099009901
2524,1595,1,47.0,0.8545454545454545,100.0,0.9900990099009901
2525,1596,1,1.0,1.0,0.0,0.0
2526,1597,1,1.0,1.0,0.0,0.0
2527,1598,-1,3.0,0.3333333333333333,0.0,0.0
2528,1598,1,6.0,0.6666666666666666,0.0,0.0
2529,1599,-1,1.0,1.0,0.0,0.0
2530,1600,1,3.0,1.0,0.0,0.0
2531,1601,1,1.0,1.0,0.0,0.0
2532,1602,-1,3.0,0.3333333333333333,0.0,0.0
2533,1602,1,6.0,0.6666666666666666,0.0,0.0
2534,1603,1,7.0,1.0,28.0,1.0
2535,1604,-1,1.0,0.16666666666666666,0.0,0.0
2536,1604,1,5.0,0.8333333333333334,0.0,0.0
2537,1605,1,1.0,1.0,0.0,0.0
2538,1606,-1,3.0,0.375,19.0,0.25675675675675674
2539,1606,1,5.0,0.625,55.0,0.7432432432432432
2540,1607,1,1.0,1.0,0.0,0.0
2541,1608,1,3.0,1.0,24.0,1.0
2542,1609,1,36.0,0.47368421052631576,0.0,0.0
2543,1609,-1,40.0,0.5263157894736842,0.0,0.0
2544,1610,1,58.0,0.8529411764705882,24.0,0.8275862068965517
2545,1610,-1,10.0,0.14705882352941177,5.0,0.1724137931034483
2546,1611,1,0.0,0.0,28.0,0.9032258064516129
2547,1611,-1,0.0,0.0,3.0,0.0967741935483871
2548,1612,-1,0.0,0.0,6.0,0.12244897959183673
2549,1612,1,2.0,1.0,43.0,0.8775510204081632
2550,1613,1,1.0,1.0,0.0,0.0
2551,1614,-1,6.0,0.2608695652173913,0.0,0.0
2552,1614,1,17.0,0.7391304347826086,122.0,1.0
2553,1615,1,1.0,1.0,0.0,0.0
2554,1616,-1,8.0,0.0898876404494382,0.0,0.0
2555,1616,1,81.0,0.9101123595505618,0.0,0.0
2556,1617,1,16.0,1.0,14.0,0.4117647058823529
2557,1617,-1,0.0,0.0,20.0,0.5882352941176471
2558,1618,1,1.0,1.0,0.0,0.0
2559,1619,-1,1.0,0.5,0.0,0.0
2560,1619,1,1.0,0.5,0.0,0.0
2561,1620,1,37.0,0.7872340425531915,0.0,0.0
2562,1620,-1,10.0,0.2127659574468085,0.0,0.0
2563,1621,1,1.0,1.0,0.0,0.0
2564,1622,-1,1.0,0.5,0.0,0.0
2565,1622,1,1.0,0.5,0.0,0.0
2566,1623,1,4.0,1.0,0.0,0.0
2567,1624,-1,0.0,0.0,4.0,0.13793103448275862
2568,1624,1,0.0,0.0,25.0,0.8620689655172413
2569,1625,1,19.0,0.7037037037037037,0.0,0.0
2570,1625,-1,8.0,0.2962962962962963,0.0,0.0
2571,1626,-1,25.0,0.25773195876288657,0.0,0.0
2572,1626,1,72.0,0.7422680412371134,0.0,0.0
2573,1627,-1,1.0,1.0,11.0,1.0
2574,1628,-1,7.0,0.1044776119402985,0.0,0.0
2575,1628,1,60.0,0.8955223880597015,70.0,1.0
2576,1629,-1,0.0,0.0,6.0,1.0
2577,1630,-1,50.0,0.3546099290780142,1.0,0.014084507042253521
2578,1630,1,91.0,0.6453900709219859,70.0,0.9859154929577465
2579,1631,-1,2.0,0.4,0.0,0.0
2580,1631,1,3.0,0.6,0.0,0.0
2581,1632,1,0.0,0.0,59.0,0.9672131147540983
2582,1632,-1,0.0,0.0,2.0,0.03278688524590164
2583,1633,-1,1.0,1.0,0.0,0.0
2584,1634,1,1.0,1.0,0.0,0.0
2585,1635,-1,0.0,0.0,27.0,0.47368421052631576
2586,1635,1,1.0,1.0,30.0,0.5263157894736842
2587,1636,1,0.0,0.0,23.0,0.6571428571428571
2588,1636,-1,0.0,0.0,12.0,0.34285714285714286
2589,1637,-1,4.0,0.5,0.0,0.0
2590,1637,1,4.0,0.5,0.0,0.0
2591,1638,1,6.0,1.0,52.0,1.0
2592,1639,1,2.0,1.0,0.0,0.0
2593,1640,1,12.0,0.34285714285714286,0.0,0.0
2594,1640,-1,23.0,0.6571428571428571,0.0,0.0
2595,1641,1,57.0,1.0,45.0,0.8333333333333334
2596,1641,-1,0.0,0.0,9.0,0.16666666666666666
2597,1642,1,1.0,1.0,0.0,0.0
2598,1643,1,1.0,1.0,0.0,0.0
2599,1644,1,0.0,0.0,38.0,0.6909090909090909
2600,1644,-1,0.0,0.0,17.0,0.3090909090909091
2601,1645,1,0.0,0.0,27.0,0.9642857142857143
2602,1645,-1,0.0,0.0,1.0,0.03571428571428571
2603,1646,1,11.0,1.0,0.0,0.0
2604,1647,1,0.0,0.0,28.0,0.9655172413793104
2605,1647,-1,0.0,0.0,1.0,0.034482758620689655
2606,1648,1,2.0,1.0,0.0,0.0
2607,1649,1,0.0,0.0,10.0,0.5555555555555556
2608,1649,-1,0.0,0.0,8.0,0.4444444444444444
2609,1650,1,11.0,0.3548387096774194,55.0,0.9166666666666666
2610,1650,-1,20.0,0.6451612903225806,5.0,0.08333333333333333
2611,1651,-1,3.0,0.06818181818181818,0.0,0.0
2612,1651,1,41.0,0.9318181818181818,0.0,0.0
2613,1652,1,0.0,0.0,29.0,0.9354838709677419
2614,1652,-1,0.0,0.0,2.0,0.06451612903225806
2615,1653,1,3.0,1.0,0.0,0.0
2616,1654,1,37.0,0.9736842105263158,0.0,0.0
2617,1654,-1,1.0,0.02631578947368421,0.0,0.0
2618,1655,1,1.0,1.0,0.0,0.0
2619,1656,-1,6.0,0.125,0.0,0.0
2620,1656,1,42.0,0.875,80.0,1.0
2621,1657,1,20.0,1.0,0.0,0.0
2622,1658,1,0.0,0.0,34.0,1.0
2623,1659,1,35.0,0.813953488372093,45.0,0.9782608695652174
2624,1659,-1,8.0,0.18604651162790697,1.0,0.021739130434782608
2625,1660,1,19.0,1.0,0.0,0.0
2626,1661,1,1.0,1.0,0.0,0.0
2627,1662,-1,0.0,0.0,13.0,0.3170731707317073
2628,1662,1,2.0,1.0,28.0,0.6829268292682927
2629,1663,1,1.0,1.0,0.0,0.0
2630,1664,-1,2.0,0.25,0.0,0.0
2631,1664,1,6.0,0.75,0.0,0.0
2632,1665,-1,30.0,0.23255813953488372,0.0,0.0
2633,1665,1,99.0,0.7674418604651163,82.0,1.0
2634,1666,1,2.0,1.0,0.0,0.0
2635,1667,1,1.0,1.0,0.0,0.0
2636,1668,-1,3.0,0.75,0.0,0.0
2637,1668,1,1.0,0.25,0.0,0.0
2638,1669,-1,10.0,0.24390243902439024,0.0,0.0
2639,1669,1,31.0,0.7560975609756098,0.0,0.0
2640,1670,1,78.0,0.7428571428571429,76.0,0.9620253164556962
2641,1670,-1,27.0,0.2571428571428571,3.0,0.0379746835443038
2642,1671,1,9.0,0.9,56.0,1.0
2643,1671,-1,1.0,0.1,0.0,0.0
2644,1672,-1,0.0,0.0,7.0,0.875
2645,1672,1,0.0,0.0,1.0,0.125
2646,1673,-1,6.0,0.06666666666666667,0.0,0.0
2647,1673,1,84.0,0.9333333333333333,0.0,0.0
2648,1674,-1,4.0,0.5714285714285714,0.0,0.0
2649,1674,1,3.0,0.42857142857142855,0.0,0.0
2650,1675,-1,1.0,0.09090909090909091,0.0,0.0
2651,1675,1,10.0,0.9090909090909091,0.0,0.0
2652,1676,-1,6.0,0.12244897959183673,4.0,0.11764705882352941
2653,1676,1,43.0,0.8775510204081632,30.0,0.8823529411764706
2654,1677,-1,0.0,0.0,34.0,0.23129251700680273
2655,1677,1,0.0,0.0,113.0,0.7687074829931972
2656,1678,1,1.0,1.0,0.0,0.0
2657,1679,1,1.0,1.0,0.0,0.0
2658,1680,1,2.0,1.0,0.0,0.0
2659,1681,-1,2.0,0.25,0.0,0.0
2660,1681,1,6.0,0.75,0.0,0.0
2661,1682,-1,21.0,0.2876712328767123,7.0,0.109375
2662,1682,1,52.0,0.7123287671232876,57.0,0.890625
2663,1683,-1,1.0,0.0625,11.0,0.1375
2664,1683,1,15.0,0.9375,69.0,0.8625
2665,1684,1,2.0,1.0,0.0,0.0
2666,1685,-1,3.0,0.10714285714285714,13.0,0.5652173913043478
2667,1685,1,25.0,0.8928571428571429,10.0,0.43478260869565216
2668,1686,1,2.0,1.0,0.0,0.0
2669,1687,1,53.0,0.9298245614035088,0.0,0.0
2670,1687,-1,4.0,0.07017543859649122,0.0,0.0
2671,1688,1,3.0,1.0,0.0,0.0
2672,1689,1,3.0,1.0,0.0,0.0
2673,1690,1,6.0,1.0,0.0,0.0
2674,1691,1,5.0,0.8333333333333334,4.0,0.4444444444444444
2675,1691,-1,1.0,0.16666666666666666,5.0,0.5555555555555556
2676,1692,1,1.0,1.0,0.0,0.0
2677,1693,-1,1.0,1.0,0.0,0.0
2678,1694,-1,2.0,1.0,0.0,0.0
2679,1695,-1,1.0,1.0,0.0,0.0
2680,1696,-1,0.0,0.0,17.0,0.3469387755102041
2681,1696,1,1.0,1.0,32.0,0.6530612244897959
2682,1697,1,1.0,1.0,0.0,0.0
2683,1698,1,1.0,1.0,0.0,0.0
2684,1699,1,1.0,1.0,0.0,0.0
2685,1700,1,43.0,0.9148936170212766,77.0,1.0
2686,1700,-1,4.0,0.0851063829787234,0.0,0.0
2687,1701,-1,1.0,1.0,0.0,0.0
2688,1702,1,13.0,0.8125,33.0,1.0
2689,1702,-1,3.0,0.1875,0.0,0.0
2690,1703,-1,1.0,1.0,0.0,0.0
2691,1704,1,3.0,1.0,37.0,0.6065573770491803
2692,1704,-1,0.0,0.0,24.0,0.39344262295081966
2693,1705,-1,0.0,0.0,24.0,0.22857142857142856
2694,1705,1,12.0,1.0,81.0,0.7714285714285715
2695,1706,1,1.0,1.0,0.0,0.0
2696,1707,-1,2.0,0.25,8.0,0.32
2697,1707,1,6.0,0.75,17.0,0.68
2698,1708,1,1.0,1.0,43.0,1.0
2699,1709,-1,1.0,1.0,0.0,0.0
2700,1710,-1,0.0,0.0,29.0,0.6304347826086957
2701,1710,1,0.0,0.0,17.0,0.3695652173913043
2702,1711,-1,1.0,0.5,0.0,0.0
2703,1711,1,1.0,0.5,0.0,0.0
2704,1712,-1,5.0,0.8333333333333334,8.0,0.47058823529411764
2705,1712,1,1.0,0.16666666666666666,9.0,0.5294117647058824
2706,1713,1,1.0,1.0,0.0,0.0
2707,1714,1,2.0,1.0,0.0,0.0
2708,1715,-1,2.0,0.09090909090909091,0.0,0.0
2709,1715,1,20.0,0.9090909090909091,0.0,0.0
2710,1716,1,3.0,1.0,0.0,0.0
2711,1717,1,1.0,1.0,0.0,0.0
2712,1718,-1,7.0,0.7777777777777778,0.0,0.0
2713,1718,1,2.0,0.2222222222222222,0.0,0.0
2714,1719,1,25.0,0.7575757575757576,0.0,0.0
2715,1719,-1,8.0,0.24242424242424243,0.0,0.0
2716,1720,1,1.0,1.0,0.0,0.0
2717,1721,1,4.0,0.8,0.0,0.0
2718,1721,-1,1.0,0.2,0.0,0.0
2719,1722,-1,2.0,0.6666666666666666,0.0,0.0
2720,1722,1,1.0,0.3333333333333333,0.0,0.0
2721,1723,1,1.0,1.0,0.0,0.0
2722,1724,1,0.0,0.0,9.0,0.36
2723,1724,-1,0.0,0.0,16.0,0.64
2724,1725,1,0.0,0.0,30.0,1.0
2725,1726,1,13.0,1.0,0.0,0.0
2726,1727,1,1.0,1.0,0.0,0.0
2727,1728,1,1.0,1.0,0.0,0.0
2728,1729,1,1.0,1.0,0.0,0.0
2729,1730,-1,0.0,0.0,21.0,0.9545454545454546
2730,1730,1,0.0,0.0,1.0,0.045454545454545456
2731,1731,-1,0.0,0.0,2.0,0.021505376344086023
2732,1731,1,0.0,0.0,91.0,0.978494623655914
2733,1732,-1,3.0,0.06818181818181818,0.0,0.0
2734,1732,1,41.0,0.9318181818181818,0.0,0.0
2735,1733,-1,1.0,0.25,0.0,0.0
2736,1733,1,3.0,0.75,0.0,0.0
2737,1734,1,2.0,1.0,0.0,0.0
2738,1735,-1,8.0,0.2222222222222222,0.0,0.0
2739,1735,1,28.0,0.7777777777777778,73.0,1.0
2740,1736,1,1.0,1.0,0.0,0.0
2741,1737,-1,13.0,0.3611111111111111,0.0,0.0
2742,1737,1,23.0,0.6388888888888888,0.0,0.0
2743,1738,1,5.0,1.0,0.0,0.0
2744,1739,1,1.0,1.0,0.0,0.0
2745,1740,1,1.0,1.0,0.0,0.0
2746,1741,1,46.0,0.9019607843137255,0.0,0.0
2747,1741,-1,5.0,0.09803921568627451,0.0,0.0
2748,1742,1,1.0,1.0,0.0,0.0
2749,1743,1,1.0,1.0,29.0,1.0
2750,1744,1,6.0,1.0,0.0,0.0
2751,1745,1,1.0,1.0,0.0,0.0
2752,1746,1,0.0,0.0,45.0,1.0
2753,1747,1,1.0,1.0,0.0,0.0
2754,1748,1,9.0,1.0,46.0,1.0
